date,county,pm10_ugm3
2021-06-18,Tulare,74.0
2021-06-19,Fresno,45.0
2021-06-19,Kern,35.8
2021-06-19,Kings,62.0
2021-06-19,Madera,51.0
2021-06-19,San Joaquin,43.5
2021-06-19,Stanislaus,38.0
2021-06-19,Tulare,53.0
2021-06-20,Fresno,31.5
2021-06-20,Kern,24.4
2021-06-20,Kings,36.666666666666664
2021-06-20,Madera,31.0
2021-06-20,San Joaquin,30.0
2021-06-20,Stanislaus,30.0
2021-06-20,Tulare,39.0
2021-06-21,Fresno,47.4
2021-06-21,Kern,29.833333333333332
2021-06-21,Kings,49.0
2021-06-21,Madera,44.0
2021-06-21,Merced,37.0
2021-06-21,San Joaquin,31.0
2021-06-21,Stanislaus,35.5
2021-06-21,Tulare,46.0
2021-06-22,Fresno,37.333333333333336
2021-06-22,Kern,28.2
2021-06-22,Kings,41.333333333333336
2021-06-22,Madera,33.0
2021-06-22,San Joaquin,22.666666666666668
2021-06-22,Stanislaus,24.0
2021-06-22,Tulare,48.0
2021-06-23,Fresno,31.0
2021-06-23,Kern,26.2
2021-06-23,Kings,46.0
2021-06-23,Madera,34.0
2021-06-23,San Joaquin,20.666666666666668
2021-06-23,Stanislaus,23.0
2021-06-23,Tulare,37.0
2021-06-24,Fresno,34.333333333333336
2021-06-24,Kern,28.6
2021-06-24,Kings,41.666666666666664
2021-06-24,Madera,33.0
2021-06-24,San Joaquin,20.666666666666668
2021-06-24,Stanislaus,23.0
2021-06-24,Tulare,43.0
2021-06-25,Fresno,36.666666666666664
2021-06-25,Kern,32.0
2021-06-25,Kings,43.0
2021-06-25,Madera,30.0
2021-06-25,San Joaquin,22.333333333333332
2021-06-25,Stanislaus,25.0
2021-06-25,Tulare,40.0
2021-06-26,Fresno,29.666666666666668
2021-06-26,Kern,34.0
2021-06-26,Kings,42.333333333333336
2021-06-26,Madera,30.0
2021-06-26,San Joaquin,20.666666666666668
2021-06-26,Stanislaus,27.0
2021-06-26,Tulare,47.0
2021-06-27,Fresno,37.666666666666664
2021-06-27,Kern,30.333333333333332
2021-06-27,Kings,44.25
2021-06-27,Madera,34.0
2021-06-27,Merced,28.0
2021-06-27,San Joaquin,18.666666666666668
2021-06-27,Stanislaus,23.5
2021-06-27,Tulare,48.0
2021-06-28,Fresno,53.0
2021-06-28,Kern,36.8
2021-06-28,Kings,56.0
2021-06-28,Madera,38.0
2021-06-28,San Joaquin,27.666666666666668
2021-06-28,Stanislaus,32.0
2021-06-28,Tulare,52.0
2021-06-29,Fresno,42.666666666666664
2021-06-29,Kern,40.0
2021-06-29,Kings,56.666666666666664
2021-06-29,Madera,32.0
2021-06-29,San Joaquin,25.666666666666668
2021-06-29,Stanislaus,30.0
2021-06-29,Tulare,51.0
2021-06-30,Fresno,54.666666666666664
2021-06-30,Kern,47.75
2021-06-30,Kings,57.0
2021-06-30,Madera,51.0
2021-06-30,San Joaquin,37.0
2021-06-30,Stanislaus,36.0
2021-06-30,Tulare,64.0
2021-07-01,Fresno,43.0
2021-07-01,Kern,30.75
2021-07-01,Kings,53.666666666666664
2021-07-01,Madera,40.0
2021-07-01,San Joaquin,26.666666666666668
2021-07-01,Stanislaus,29.0
2021-07-01,Tulare,49.0
2021-07-02,Fresno,51.333333333333336
2021-07-02,Kern,27.25
2021-07-02,Kings,50.0
2021-07-02,Madera,40.0
2021-07-02,San Joaquin,21.666666666666668
2021-07-02,Stanislaus,30.0
2021-07-02,Tulare,50.0
2021-07-03,Fresno,33.333333333333336
2021-07-03,Kern,29.333333333333332
2021-07-03,Kings,42.5
2021-07-03,Madera,33.0
2021-07-03,Merced,28.0
2021-07-03,San Joaquin,18.0
2021-07-03,Stanislaus,25.5
2021-07-03,Tulare,44.0
2021-07-04,Fresno,33.333333333333336
2021-07-04,Kern,27.4
2021-07-04,Kings,37.666666666666664
2021-07-04,Madera,33.0
2021-07-04,San Joaquin,17.0
2021-07-04,Stanislaus,30.0
2021-07-04,Tulare,74.0
2021-07-05,Fresno,38.0
2021-07-05,Kern,23.4
2021-07-05,Kings,42.333333333333336
2021-07-05,Madera,35.0
2021-07-05,San Joaquin,21.0
2021-07-05,Stanislaus,28.0
2021-07-05,Tulare,47.0
2021-07-06,Fresno,46.333333333333336
2021-07-06,Kern,37.2
2021-07-06,Kings,54.333333333333336
2021-07-06,Madera,41.0
2021-07-06,San Joaquin,23.666666666666668
2021-07-06,Stanislaus,26.0
2021-07-06,Tulare,58.0
2021-07-07,Fresno,49.0
2021-07-07,Kern,46.2
2021-07-07,Kings,53.0
2021-07-07,Madera,40.0
2021-07-07,San Joaquin,26.0
2021-07-07,Stanislaus,29.0
2021-07-07,Tulare,52.0
2021-07-08,Fresno,46.666666666666664
2021-07-08,Kern,41.6
2021-07-08,Kings,57.333333333333336
2021-07-08,Madera,44.0
2021-07-08,San Joaquin,31.0
2021-07-08,Stanislaus,34.0
2021-07-08,Tulare,56.0
2021-07-09,Fresno,49.833333333333336
2021-07-09,Kern,44.666666666666664
2021-07-09,Kings,56.75
2021-07-09,Madera,52.0
2021-07-09,Merced,38.0
2021-07-09,San Joaquin,35.0
2021-07-09,Stanislaus,36.5
2021-07-09,Tulare,55.0
2021-07-10,Fresno,34.333333333333336
2021-07-10,Kern,34.6
2021-07-10,Kings,51.333333333333336
2021-07-10,Madera,37.0
2021-07-10,San Joaquin,26.0
2021-07-10,Stanislaus,28.0
2021-07-10,Tulare,54.0
2021-07-11,Fresno,25.333333333333332
2021-07-11,Kern,28.2
2021-07-11,Kings,37.333333333333336
2021-07-11,Madera,30.0
2021-07-11,San Joaquin,29.5
2021-07-11,Stanislaus,33.0
2021-07-11,Tulare,46.0
2021-07-12,Fresno,47.333333333333336
2021-07-12,Kern,35.2
2021-07-12,Kings,57.333333333333336
2021-07-12,Madera,48.0
2021-07-12,San Joaquin,37.0
2021-07-12,Stanislaus,42.0
2021-07-12,Tulare,53.0
2021-07-13,Fresno,52.666666666666664
2021-07-13,Kern,44.4
2021-07-13,Kings,73.33333333333333
2021-07-13,Madera,47.0
2021-07-13,San Joaquin,33.333333333333336
2021-07-13,Stanislaus,37.0
2021-07-13,Tulare,67.0
2021-07-14,Fresno,48.0
2021-07-14,Kern,41.6
2021-07-14,Kings,56.666666666666664
2021-07-14,Madera,49.0
2021-07-14,San Joaquin,29.666666666666668
2021-07-14,Stanislaus,35.0
2021-07-14,Tulare,56.0
2021-07-15,Fresno,39.166666666666664
2021-07-15,Kern,35.5
2021-07-15,Kings,53.666666666666664
2021-07-15,Madera,41.0
2021-07-15,Merced,32.0
2021-07-15,San Joaquin,27.333333333333332
2021-07-15,Stanislaus,30.5
2021-07-15,Tulare,54.0
2021-07-16,Fresno,37.333333333333336
2021-07-16,Kern,29.2
2021-07-16,Kings,53.0
2021-07-16,Madera,35.0
2021-07-16,San Joaquin,25.666666666666668
2021-07-16,Stanislaus,30.0
2021-07-16,Tulare,48.0
2021-07-17,Fresno,35.666666666666664
2021-07-17,Kern,29.6
2021-07-17,Kings,53.0
2021-07-17,Madera,34.0
2021-07-17,San Joaquin,24.666666666666668
2021-07-17,Stanislaus,31.0
2021-07-17,Tulare,47.0
2021-07-18,Fresno,36.333333333333336
2021-07-18,Kern,26.8
2021-07-18,Kings,51.5
2021-07-18,Madera,35.0
2021-07-18,San Joaquin,19.333333333333332
2021-07-18,Stanislaus,25.0
2021-07-18,Tulare,42.0
2021-07-19,Fresno,52.0
2021-07-19,Kern,22.6
2021-07-19,Kings,60.5
2021-07-19,Madera,51.0
2021-07-19,San Joaquin,35.0
2021-07-19,Stanislaus,36.0
2021-07-19,Tulare,55.0
2021-07-20,Fresno,45.666666666666664
2021-07-20,Kern,30.2
2021-07-20,Kings,58.0
2021-07-20,Madera,43.0
2021-07-20,San Joaquin,42.0
2021-07-20,Stanislaus,31.0
2021-07-20,Tulare,54.0
2021-07-21,Fresno,33.0
2021-07-21,Kern,36.333333333333336
2021-07-21,Kings,43.0
2021-07-21,Madera,33.0
2021-07-21,Merced,30.0
2021-07-21,San Joaquin,36.0
2021-07-21,Stanislaus,30.0
2021-07-21,Tulare,42.0
2021-07-22,Fresno,49.333333333333336
2021-07-22,Kern,34.2
2021-07-22,Kings,57.333333333333336
2021-07-22,Madera,42.0
2021-07-22,San Joaquin,38.0
2021-07-22,Stanislaus,34.0
2021-07-22,Tulare,54.0
2021-07-23,Fresno,46.666666666666664
2021-07-23,Kern,34.0
2021-07-23,Kings,62.0
2021-07-23,Madera,42.0
2021-07-23,San Joaquin,38.666666666666664
2021-07-23,Stanislaus,39.0
2021-07-23,Tulare,48.0
2021-07-24,Fresno,39.666666666666664
2021-07-24,Kern,29.0
2021-07-24,Kings,56.333333333333336
2021-07-24,Madera,46.0
2021-07-24,San Joaquin,27.333333333333332
2021-07-24,Stanislaus,36.0
2021-07-24,Tulare,47.0
2021-07-25,Fresno,32.333333333333336
2021-07-25,Kern,28.8
2021-07-25,Kings,41.666666666666664
2021-07-25,Madera,29.0
2021-07-25,San Joaquin,19.666666666666668
2021-07-25,Stanislaus,25.0
2021-07-25,Tulare,50.0
2021-07-26,Fresno,53.0
2021-07-26,Kern,27.8
2021-07-26,Kings,75.0
2021-07-26,Madera,52.0
2021-07-26,San Joaquin,27.0
2021-07-26,Stanislaus,36.0
2021-07-26,Tulare,48.0
2021-07-27,Fresno,54.0
2021-07-27,Kern,30.666666666666668
2021-07-27,Kings,62.25
2021-07-27,Madera,57.0
2021-07-27,Merced,42.0
2021-07-27,San Joaquin,39.333333333333336
2021-07-27,Stanislaus,38.5
2021-07-27,Tulare,49.0
2021-07-28,Fresno,62.666666666666664
2021-07-28,Kern,31.8
2021-07-28,Kings,67.0
2021-07-28,Madera,54.0
2021-07-28,San Joaquin,59.666666666666664
2021-07-28,Stanislaus,49.0
2021-07-28,Tulare,61.0
2021-07-29,Fresno,63.333333333333336
2021-07-29,Kern,36.8
2021-07-29,Kings,66.66666666666667
2021-07-29,Madera,47.0
2021-07-29,San Joaquin,35.666666666666664
2021-07-29,Stanislaus,39.0
2021-07-30,Fresno,50.0
2021-07-30,Kern,36.8
2021-07-30,Kings,67.33333333333333
2021-07-30,Madera,47.0
2021-07-30,San Joaquin,37.666666666666664
2021-07-30,Stanislaus,41.0
2021-07-30,Tulare,59.0
2021-07-31,Fresno,37.0
2021-07-31,Kern,24.2
2021-07-31,Kings,52.0
2021-07-31,Madera,37.0
2021-07-31,San Joaquin,25.0
2021-07-31,Stanislaus,35.0
2021-07-31,Tulare,43.0
2021-08-01,Fresno,30.666666666666668
2021-08-01,Kern,20.4
2021-08-01,Kings,41.666666666666664
2021-08-01,Madera,30.0
2021-08-01,San Joaquin,17.5
2021-08-01,Stanislaus,27.0
2021-08-01,Tulare,39.0
2021-08-02,Fresno,53.0
2021-08-02,Kern,35.0
2021-08-02,Kings,61.75
2021-08-02,Madera,52.0
2021-08-02,Merced,54.0
2021-08-02,San Joaquin,24.5
2021-08-02,Stanislaus,41.0
2021-08-02,Tulare,62.0
2021-08-03,Fresno,63.333333333333336
2021-08-03,Kern,42.0
2021-08-03,Kings,71.33333333333333
2021-08-03,Madera,54.0
2021-08-03,San Joaquin,31.666666666666668
2021-08-03,Stanislaus,33.0
2021-08-03,Tulare,80.0
2021-08-04,Fresno,52.333333333333336
2021-08-04,Kern,46.8
2021-08-04,Kings,78.33333333333333
2021-08-04,Madera,57.0
2021-08-04,San Joaquin,40.666666666666664
2021-08-04,Stanislaus,42.0
2021-08-04,Tulare,72.0
2021-08-05,Fresno,42.333333333333336
2021-08-05,Kern,45.6
2021-08-05,Kings,64.66666666666667
2021-08-05,Madera,40.0
2021-08-05,San Joaquin,32.666666666666664
2021-08-05,Stanislaus,32.0
2021-08-05,Tulare,65.0
2021-08-06,Fresno,51.333333333333336
2021-08-06,Kern,38.8
2021-08-06,Kings,60.666666666666664
2021-08-06,Madera,57.0
2021-08-06,San Joaquin,64.66666666666667
2021-08-06,Stanislaus,60.0
2021-08-06,Tulare,62.0
2021-08-07,Fresno,77.33333333333333
2021-08-07,Kern,50.4
2021-08-07,Kings,121.33333333333333
2021-08-07,Madera,98.0
2021-08-07,San Joaquin,44.333333333333336
2021-08-07,Stanislaus,85.0
2021-08-07,Tulare,97.0
2021-08-08,Fresno,66.0
2021-08-08,Kern,69.66666666666667
2021-08-08,Kings,60.75
2021-08-08,Madera,57.0
2021-08-08,Merced,32.0
2021-08-08,San Joaquin,18.666666666666668
2021-08-08,Stanislaus,26.0
2021-08-08,Tulare,83.0
2021-08-09,Fresno,61.666666666666664
2021-08-09,Kern,43.6
2021-08-09,Kings,71.66666666666667
2021-08-09,Madera,50.0
2021-08-09,San Joaquin,28.666666666666668
2021-08-09,Stanislaus,33.0
2021-08-09,Tulare,69.0
2021-08-10,Fresno,60.666666666666664
2021-08-10,Kern,41.4
2021-08-10,Kings,74.33333333333333
2021-08-10,Madera,70.0
2021-08-10,San Joaquin,32.0
2021-08-10,Stanislaus,41.0
2021-08-10,Tulare,78.0
2021-08-11,Fresno,61.333333333333336
2021-08-11,Kern,43.2
2021-08-11,Kings,93.33333333333333
2021-08-11,Madera,53.0
2021-08-11,San Joaquin,43.666666666666664
2021-08-11,Stanislaus,45.0
2021-08-11,Tulare,92.0
2021-08-12,Fresno,55.666666666666664
2021-08-12,Kern,44.8
2021-08-12,Kings,78.33333333333333
2021-08-12,Madera,51.0
2021-08-12,San Joaquin,46.0
2021-08-12,Stanislaus,41.0
2021-08-12,Tulare,75.0
2021-08-13,Fresno,62.0
2021-08-13,Kern,50.4
2021-08-13,Kings,79.66666666666667
2021-08-13,Madera,61.0
2021-08-13,San Joaquin,44.333333333333336
2021-08-13,Stanislaus,39.0
2021-08-13,Tulare,79.0
2021-08-14,Fresno,66.16666666666667
2021-08-14,Kern,51.833333333333336
2021-08-14,Kings,84.25
2021-08-14,Madera,69.0
2021-08-14,Merced,51.0
2021-08-14,San Joaquin,40.666666666666664
2021-08-14,Stanislaus,47.5
2021-08-14,Tulare,70.0
2021-08-15,Fresno,53.0
2021-08-15,Kern,50.8
2021-08-15,Kings,60.333333333333336
2021-08-15,Madera,56.0
2021-08-15,San Joaquin,38.666666666666664
2021-08-15,Stanislaus,44.0
2021-08-15,Tulare,79.0
2021-08-16,Fresno,97.0
2021-08-16,Kern,68.6
2021-08-16,Kings,105.33333333333333
2021-08-16,Madera,89.0
2021-08-16,San Joaquin,56.333333333333336
2021-08-16,Stanislaus,61.0
2021-08-16,Tulare,96.0
2021-08-17,Fresno,52.666666666666664
2021-08-17,Kern,68.0
2021-08-17,Kings,73.66666666666667
2021-08-17,Madera,78.0
2021-08-17,San Joaquin,53.0
2021-08-17,Stanislaus,45.0
2021-08-17,Tulare,64.0
2021-08-18,Fresno,125.66666666666667
2021-08-18,Kern,56.6
2021-08-18,Kings,127.66666666666667
2021-08-18,Madera,131.0
2021-08-18,San Joaquin,151.66666666666666
2021-08-18,Stanislaus,145.0
2021-08-18,Tulare,118.0
2021-08-19,Fresno,168.0
2021-08-19,Kern,100.6
2021-08-19,Kings,146.66666666666666
2021-08-19,Madera,127.0
2021-08-19,San Joaquin,72.33333333333333
2021-08-19,Stanislaus,75.0
2021-08-19,Tulare,156.0
2021-08-20,Fresno,135.0
2021-08-20,Kern,110.66666666666667
2021-08-20,Kings,166.0
2021-08-20,Madera,138.0
2021-08-20,Merced,86.0
2021-08-20,San Joaquin,56.0
2021-08-20,Stanislaus,79.5
2021-08-20,Tulare,137.0
2021-08-21,Fresno,91.0
2021-08-21,Kern,82.4
2021-08-21,Kings,102.0
2021-08-21,Madera,76.0
2021-08-21,San Joaquin,37.333333333333336
2021-08-21,Stanislaus,50.0
2021-08-21,Tulare,139.0
2021-08-22,Fresno,42.0
2021-08-22,Kern,58.2
2021-08-22,Kings,48.666666666666664
2021-08-22,Madera,39.0
2021-08-22,San Joaquin,20.666666666666668
2021-08-22,Stanislaus,32.0
2021-08-22,Tulare,51.0
2021-08-23,Fresno,76.33333333333333
2021-08-23,Kern,54.2
2021-08-23,Kings,83.0
2021-08-23,Madera,62.0
2021-08-23,San Joaquin,34.666666666666664
2021-08-23,Stanislaus,48.0
2021-08-23,Tulare,89.0
2021-08-24,Fresno,76.66666666666667
2021-08-24,Kern,65.0
2021-08-24,Kings,106.0
2021-08-24,Madera,82.0
2021-08-24,San Joaquin,39.0
2021-08-24,Stanislaus,53.0
2021-08-24,Tulare,102.0
2021-08-25,Fresno,82.66666666666667
2021-08-25,Kern,72.5
2021-08-25,Kings,110.0
2021-08-25,Madera,85.0
2021-08-25,San Joaquin,38.333333333333336
2021-08-25,Stanislaus,50.0
2021-08-25,Tulare,103.0
2021-08-26,Fresno,67.66666666666667
2021-08-26,Kern,82.5
2021-08-26,Kings,115.25
2021-08-26,Madera,82.0
2021-08-26,Merced,71.0
2021-08-26,San Joaquin,50.333333333333336
2021-08-26,Stanislaus,64.5
2021-08-26,Tulare,98.0
2021-08-27,Fresno,106.0
2021-08-27,Kern,75.8
2021-08-27,Kings,122.66666666666667
2021-08-27,Madera,116.0
2021-08-27,San Joaquin,91.33333333333333
2021-08-27,Stanislaus,106.0
2021-08-27,Tulare,102.0
2021-08-28,Fresno,107.66666666666667
2021-08-28,Kern,67.6
2021-08-28,Kings,164.33333333333334
2021-08-28,Madera,142.0
2021-08-28,San Joaquin,88.0
2021-08-28,Stanislaus,119.0
2021-08-28,Tulare,104.0
2021-08-29,Fresno,82.66666666666667
2021-08-29,Kern,61.4
2021-08-29,Kings,101.33333333333333
2021-08-29,Madera,97.0
2021-08-29,San Joaquin,58.333333333333336
2021-08-29,Stanislaus,64.0
2021-08-29,Tulare,101.0
2021-08-30,Fresno,88.33333333333333
2021-08-30,Kern,69.0
2021-08-30,Kings,119.66666666666667
2021-08-30,Madera,97.0
2021-08-30,San Joaquin,60.666666666666664
2021-08-30,Stanislaus,87.0
2021-08-30,Tulare,116.0
2021-08-31,Fresno,92.33333333333333
2021-08-31,Kern,73.2
2021-08-31,Kings,92.33333333333333
2021-08-31,Madera,80.0
2021-08-31,San Joaquin,55.666666666666664
2021-08-31,Stanislaus,55.0
2021-08-31,Tulare,96.0
2021-09-01,Fresno,66.83333333333333
2021-09-01,Kern,47.5
2021-09-01,Kings,81.0
2021-09-01,Madera,72.0
2021-09-01,Merced,53.0
2021-09-01,San Joaquin,49.333333333333336
2021-09-01,Stanislaus,56.5
2021-09-01,Tulare,75.0
2021-09-02,Fresno,90.66666666666667
2021-09-02,Kern,41.2
2021-09-02,Kings,89.66666666666667
2021-09-02,Madera,73.0
2021-09-02,San Joaquin,49.666666666666664
2021-09-02,Stanislaus,65.0
2021-09-02,Tulare,80.0
2021-09-03,Fresno,77.0
2021-09-03,Kern,44.6
2021-09-03,Kings,103.66666666666667
2021-09-03,Madera,81.0
2021-09-03,San Joaquin,51.0
2021-09-03,Stanislaus,65.0
2021-09-03,Tulare,96.0
2021-09-04,Fresno,64.66666666666667
2021-09-04,Kern,46.4
2021-09-04,Kings,102.33333333333333
2021-09-04,Madera,76.0
2021-09-04,San Joaquin,45.0
2021-09-04,Stanislaus,54.0
2021-09-04,Tulare,98.0
2021-09-05,Fresno,53.0
2021-09-05,Kern,42.6
2021-09-05,Kings,78.66666666666667
2021-09-05,Madera,65.0
2021-09-05,San Joaquin,37.0
2021-09-05,Stanislaus,40.0
2021-09-05,Tulare,71.0
2021-09-06,Fresno,63.666666666666664
2021-09-06,Kern,49.8
2021-09-06,Kings,96.0
2021-09-06,Madera,90.0
2021-09-06,San Joaquin,46.0
2021-09-06,Stanislaus,61.0
2021-09-06,Tulare,91.0
2021-09-07,Fresno,110.83333333333333
2021-09-07,Kern,73.83333333333333
2021-09-07,Kings,134.5
2021-09-07,Madera,120.0
2021-09-07,Merced,75.0
2021-09-07,San Joaquin,59.666666666666664
2021-09-07,Stanislaus,66.5
2021-09-07,Tulare,128.0
2021-09-08,Fresno,109.33333333333333
2021-09-08,Kern,67.4
2021-09-08,Kings,135.0
2021-09-08,Madera,118.0
2021-09-08,San Joaquin,46.0
2021-09-08,Stanislaus,47.0
2021-09-08,Tulare,110.0
2021-09-09,Fresno,74.0
2021-09-09,Kern,59.6
2021-09-09,Kings,131.33333333333334
2021-09-09,Madera,136.0
2021-09-09,San Joaquin,51.666666666666664
2021-09-09,Stanislaus,50.0
2021-09-09,Tulare,109.0
2021-09-10,Fresno,60.0
2021-09-10,Kern,46.2
2021-09-10,Kings,102.33333333333333
2021-09-10,Madera,66.0
2021-09-10,San Joaquin,25.0
2021-09-10,Stanislaus,37.0
2021-09-10,Tulare,82.0
2021-09-11,Fresno,35.333333333333336
2021-09-11,Kern,45.2
2021-09-11,Kings,66.0
2021-09-11,Madera,49.0
2021-09-11,San Joaquin,22.0
2021-09-11,Stanislaus,31.0
2021-09-11,Tulare,58.0
2021-09-12,Fresno,33.0
2021-09-12,Kern,36.0
2021-09-12,Kings,46.666666666666664
2021-09-12,Madera,43.0
2021-09-12,San Joaquin,20.333333333333332
2021-09-12,Stanislaus,26.0
2021-09-12,Tulare,50.0
2021-09-13,Fresno,58.0
2021-09-13,Kern,50.666666666666664
2021-09-13,Kings,87.75
2021-09-13,Madera,73.0
2021-09-13,Merced,62.0
2021-09-13,San Joaquin,41.333333333333336
2021-09-13,Stanislaus,59.5
2021-09-13,Tulare,53.0
2021-09-14,Fresno,65.66666666666667
2021-09-14,Kern,64.2
2021-09-14,Kings,101.0
2021-09-14,Madera,90.0
2021-09-14,San Joaquin,44.0
2021-09-14,Stanislaus,53.0
2021-09-14,Tulare,80.0
2021-09-15,Fresno,79.66666666666667
2021-09-15,Kern,65.2
2021-09-15,Kings,122.33333333333333
2021-09-15,Madera,89.0
2021-09-15,San Joaquin,45.333333333333336
2021-09-15,Stanislaus,55.0
2021-09-15,Tulare,97.0
2021-09-16,Fresno,84.66666666666667
2021-09-16,Kern,70.2
2021-09-16,Kings,109.66666666666667
2021-09-16,Madera,88.0
2021-09-16,San Joaquin,34.666666666666664
2021-09-16,Stanislaus,50.0
2021-09-16,Tulare,100.0
2021-09-17,Fresno,96.0
2021-09-17,Kern,54.8
2021-09-17,Kings,86.33333333333333
2021-09-17,Madera,92.0
2021-09-17,San Joaquin,39.666666666666664
2021-09-17,Stanislaus,56.0
2021-09-17,Tulare,96.0
2021-09-18,Fresno,63.0
2021-09-18,Kern,49.6
2021-09-18,Kings,101.33333333333333
2021-09-18,Madera,65.0
2021-09-18,San Joaquin,19.666666666666668
2021-09-18,Stanislaus,32.0
2021-09-18,Tulare,85.0
2021-09-19,Fresno,30.166666666666668
2021-09-19,Kern,88.16666666666667
2021-09-19,Kings,68.5
2021-09-19,Madera,37.0
2021-09-19,Merced,26.0
2021-09-19,San Joaquin,10.666666666666666
2021-09-19,Stanislaus,23.0
2021-09-19,Tulare,42.0
2021-09-20,Fresno,51.333333333333336
2021-09-20,Kern,71.2
2021-09-20,Kings,81.66666666666667
2021-09-20,Madera,72.0
2021-09-20,San Joaquin,52.0
2021-09-20,Stanislaus,55.0
2021-09-20,Tulare,67.0
2021-09-21,Fresno,85.33333333333333
2021-09-21,Kern,67.4
2021-09-21,Kings,164.33333333333334
2021-09-21,Madera,109.0
2021-09-21,San Joaquin,87.66666666666667
2021-09-21,Stanislaus,109.0
2021-09-21,Tulare,136.0
2021-09-22,Fresno,128.0
2021-09-22,Kern,85.4
2021-09-22,Kings,165.33333333333334
2021-09-22,Madera,122.0
2021-09-22,San Joaquin,59.333333333333336
2021-09-22,Stanislaus,61.0
2021-09-22,Tulare,158.0
2021-09-23,Fresno,98.66666666666667
2021-09-23,Kern,104.0
2021-09-23,Kings,132.66666666666666
2021-09-23,Madera,95.0
2021-09-23,San Joaquin,52.666666666666664
2021-09-23,Stanislaus,70.0
2021-09-23,Tulare,110.0
2021-09-24,Fresno,110.66666666666667
2021-09-24,Kern,88.6
2021-09-24,Kings,156.66666666666666
2021-09-24,Madera,135.0
2021-09-24,San Joaquin,64.0
2021-09-24,Stanislaus,75.0
2021-09-24,Tulare,119.0
2021-09-25,Fresno,135.66666666666666
2021-09-25,Kern,87.66666666666667
2021-09-25,Kings,164.75
2021-09-25,Madera,137.0
2021-09-25,Merced,79.0
2021-09-25,San Joaquin,38.666666666666664
2021-09-25,Stanislaus,49.5
2021-09-25,Tulare,126.0
2021-09-26,Fresno,57.666666666666664
2021-09-26,Kern,110.0
2021-09-26,Kings,67.0
2021-09-26,Madera,48.0
2021-09-26,San Joaquin,20.0
2021-09-26,Stanislaus,27.0
2021-09-26,Tulare,81.0
2021-09-27,Fresno,56.0
2021-09-27,Kern,125.2
2021-09-27,Kings,98.66666666666667
2021-09-27,Madera,64.0
2021-09-27,San Joaquin,26.333333333333332
2021-09-27,Stanislaus,27.0
2021-09-27,Tulare,72.0
2021-09-28,Fresno,90.0
2021-09-28,Kern,96.4
2021-09-28,Kings,227.0
2021-09-28,Madera,119.0
2021-09-28,San Joaquin,61.666666666666664
2021-09-28,Stanislaus,70.0
2021-09-28,Tulare,91.0
2021-09-29,Fresno,73.66666666666667
2021-09-29,Kern,82.8
2021-09-29,Kings,90.66666666666667
2021-09-29,Madera,65.0
2021-09-29,San Joaquin,32.666666666666664
2021-09-29,Stanislaus,43.0
2021-09-29,Tulare,82.0
2021-09-30,Fresno,87.33333333333333
2021-09-30,Kern,54.6
2021-09-30,Kings,132.33333333333334
2021-09-30,Madera,93.0
2021-09-30,San Joaquin,58.0
2021-09-30,Stanislaus,70.0
2021-09-30,Tulare,118.0
2021-10-01,Fresno,110.66666666666667
2021-10-01,Kern,83.66666666666667
2021-10-01,Kings,139.0
2021-10-01,Madera,98.0
2021-10-01,Merced,70.0
2021-10-01,San Joaquin,84.33333333333333
2021-10-01,Stanislaus,99.5
2021-10-01,Tulare,142.0
2021-10-02,Fresno,110.66666666666667
2021-10-02,Kern,61.4
2021-10-02,Kings,144.66666666666666
2021-10-02,Madera,118.0
2021-10-02,San Joaquin,65.66666666666667
2021-10-02,Stanislaus,77.0
2021-10-02,Tulare,148.0
2021-10-03,Fresno,155.33333333333334
2021-10-03,Kern,48.0
2021-10-03,Kings,137.33333333333334
2021-10-03,Madera,145.0
2021-10-03,San Joaquin,55.0
2021-10-03,Stanislaus,75.0
2021-10-03,Tulare,127.0
2021-10-04,Fresno,136.66666666666666
2021-10-04,Kern,86.0
2021-10-04,Kings,173.33333333333334
2021-10-04,Madera,198.0
2021-10-04,San Joaquin,90.66666666666667
2021-10-04,Stanislaus,129.0
2021-10-04,Tulare,198.0
2021-10-05,Fresno,125.33333333333333
2021-10-05,Kern,58.25
2021-10-05,Kings,150.33333333333334
2021-10-05,Madera,123.0
2021-10-05,San Joaquin,57.666666666666664
2021-10-05,Stanislaus,103.0
2021-10-05,Tulare,145.0
2021-10-06,Fresno,60.666666666666664
2021-10-06,Kern,58.0
2021-10-06,Kings,99.0
2021-10-06,Madera,61.0
2021-10-06,San Joaquin,25.333333333333332
2021-10-06,Stanislaus,36.0
2021-10-06,Tulare,94.0
2021-10-07,Fresno,68.5
2021-10-07,Kern,52.333333333333336
2021-10-07,Kings,72.5
2021-10-07,Madera,74.0
2021-10-07,Merced,54.0
2021-10-07,San Joaquin,40.333333333333336
2021-10-07,Stanislaus,41.5
2021-10-07,Tulare,87.0
2021-10-08,Fresno,20.0
2021-10-08,Kern,30.4
2021-10-08,Kings,28.0
2021-10-08,Madera,30.0
2021-10-08,San Joaquin,26.333333333333332
2021-10-08,Stanislaus,27.0
2021-10-08,Tulare,37.0
2021-10-09,Fresno,23.0
2021-10-09,Kern,25.0
2021-10-09,Kings,33.0
2021-10-09,Madera,33.0
2021-10-09,San Joaquin,24.0
2021-10-09,Stanislaus,27.0
2021-10-09,Tulare,28.0
2021-10-10,Fresno,33.0
